"iso","treecover_loss__ha","treecover_loss__year"
"ABW",0.150324923184692,2012
"AFG",39.3076156560674,2012
"AGO",180754.820684469,2012
"AIA",1.90261415862511,2012
"ALA",654.728649634174,2012
"ALB",5395.64885290481,2012
"AND",7.69771963731408,2012
"ARG",478177.910644162,2012
"ARM",197.678176409624,2012
"ATG",33.3453906659918,2012
"AUS",139803.691981193,2012
"AUT",11158.429233732,2012
"AZE",597.631968693889,2012
"BDI",871.162920407706,2012
"BEL",5635.16760728762,2012
"BEN",2865.41175458789,2012
"BES",3.2220784907948,2012
"BFA",0.377733863565538,2012
"BGD",5359.45780582223,2012
"BGR",9977.50572537324,2012
"BHS",370.593972574513,2012
"BIH",2433.75692449086,2012
"BLM",0.146613307939445,2012
"BLR",39591.092045891,2012
"BLZ",11527.9675967295,2012
"BMU",0.587705303157519,2012
"BOL",273544.010744627,2012
"BRA",2918633.14102402,2012
"BRB",116.543738048061,2012
"BRN",1836.78286666848,2012
"BTN",766.212395360539,2012
"BWA",15.7872367630359,2012
"CAF",57313.889073907,2012
"CAN",2545494.22398965,2012
"CHE",1518.06467724749,2012
"CHL",174809.51185034,2012
"CHN",605004.418745595,2012
"CIV",96128.737721459,2012
"CMR",51267.6024746688,2012
"COD",630999.551152768,2012
"COG",32143.6173651788,2012
"COL",227707.045112666,2012
"COM",127.292851846335,2012
"CPV",8.99303695633521,2012
"CRI",10367.0717527535,2012
"CUB",10344.9779877356,2012
"CUW",7.37549863178676,2012
"CYM",9.22767176286139,2012
"CYP",54.3080339356979,2012
"CZE",14006.2528092766,2012
"DEU",26007.3539514423,2012
"DMA",144.723835723172,2012
"DNK",4451.95235268953,2012
"DOM",17905.5694946367,2012
"DZA",10912.7332086168,2012
"ECU",74205.9654956896,2012
"EGY",438.8534280509,2012
"ESP",80495.8297144323,2012
"EST",17685.1113591616,2012
"ETH",41631.9353908698,2012
"FIN",160310.486725551,2012
"FJI",1219.76655060881,2012
"FRA",67302.6184320955,2012
"GAB",17476.0825805669,2012
"GBR",35668.6662465568,2012
"GEO",472.998931995061,2012
"GGY",0.604688794275168,2012
"GHA",36625.8684150686,2012
"GIB",0.0624179297330694,2012
"GIN",24485.5683225331,2012
"GLP",294.822413656617,2012
"GMB",40.6902720650876,2012
"GNB",3511.44947592628,2012
"GNQ",4952.74097306099,2012
"GRC",13242.0845401832,2012
"GRD",39.7359578820437,2012
"GTM",84044.4408750399,2012
"GUF",9772.71485812794,2012
"GUY",13111.828085823,2012
"HKG",14.1881978941056,2012
"HND",32305.4951965636,2012
"HRV",5004.42853730193,2012
"HTI",4272.74683475921,2012
"HUN",11921.8582732557,2012
"IDN",2260260.50460391,2012
"IMN",31.3030387096319,2012
"IND",95068.5576809493,2012
"IRL",5825.90258767763,2012
"IRN",407.391273893948,2012
"IRQ",9.1320248724096,2012
"ISR",49.2301896985873,2012
"ITA",21489.4526584596,2012
"JAM",2603.68579339133,2012
